medallion,pickuptime,dropofftime,passengers,pickupx,pickupy,dropoffx,dropoffy,fare,paymenttype,surcharge,mtatax,tip,tolls,total,nextpickuptime,key,trippolyline,nextpolyline
EEC9C6596BD11B4F213367BEF164ED40,9/9/13 0:28,9/9/13 0:40,1,-73.988167,40.720303,-74.007599,40.741009,10.5,CRD,0.5,0.5,0,0,11.5,9/9/13 0:28,2,_epwFjyqbMt@ZrClA`Bn@??o@vC[~AIXEVo@zCu@lD]jBMh@??oBu@aCaAaBo@eCgAmBy@}B_AUG??YdAMl@IXm@|CIXw@~Cq@jCAn@Id@UdA_@tAQ|@CDMRSpAWfBKb@KXOd@a@dAiAtCkAvCc@jAQb@Ul@iAlCiAxCiAtCITITUp@CDAD?DADCZEt@]~HKzB_@bJ??sCUqCYqCUoCWcAIsAM_CUcCS_CQOEMC{BQ}BSOAOA_AKe@GKAMEICKGGGGEMOIK??UWqB}Bi@m@iAuAOOg@o@QSs@w@{@eA??IPUn@c@xAM^oB|Fm@nBSl@uBxGGR,eftwFprubM_@bAADm@vBAFAD?F?R??p@NZDRFPDH?JBLDNDHBJDPHPHNHtAt@XLPHPFLDJ@T@T?f@BDDFFFHBDFL`@d@??JAjAEdAIZA^?dBDrDNbCJ`@BrBFjAD~@D^BpBHjBHV@t@Bd@BpCLd@BvAFn@BbCL??Bk@B[V_FPcDAYXcGVaG@e@AS@OE[??X@vANl@FnCT??j@eM??o@SeAc@??F]@KBIBGBK^_AhAwCjAwCfAoCjA}CjAwChAuCd@gAL]JYLg@j@uDBMF[Dg@DU`@uAh@}BDWn@qCTy@`@cBFYzAmHl@wCp@oD\{AF]F[DQH]^gBl@wC??jFzBnDvA
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 6:21,2/6/13 6:28,1,-73.966682,40.804653,-73.977898,40.785347,7.5,CSH,0,0.5,0,0,8,2/6/13 6:40,2,us`xFxqmbMhAt@vBvAjBlARHRFf@N\FVD^DdDThDLZDL@RDPDZHf@LfCbA~BvA~BzAzBzAxBzA|B|AxB|AdAv@~@r@l@^j@\l@^b@V|A|@|B`B|BvAzB|A~B|AzBvAxBzA|BzA`CnBbCnBzBjBzBxA`CbB??Ng@t@eC,e||wFhxobMfAqD??}B{A_C}A_CyAgCcBeCaB}B{A}B}A{AaA
21B98CAC5B31414B9446D381D38EEC7F,5/30/13 2:13,5/30/13 2:34,2,-73.986336,40.722473,-73.954811,40.820309,29,CRD,0.5,0.5,5.9,0,35.9,5/30/13 2:51,2,_rpwFplqbMNJLHVL??n@}Cr@iDReA\_Br@eDp@gDVkA\}AbBcIv@yDBMBORq@r@{BPi@XcAd@iD^}CDWDQBOF_@BI?E@E?G?AAE?CAEAE?EACCEAC?G??GAMAMAMCOAeDQkAEa@As@AY?]?E@IB??c@Ck@Cc@Ea@Ec@I]K]I[K_@O[OYQgFqC]SCAuBiAcB}@sAo@o@Wq@Wu@Q_AOmDYyBOm@?w@D[Da@J_@J_@P]P]TWRSPONg@l@g@r@i@r@a@b@m@f@WPSNMHGBMFqA\cBZa@FMBE@A?MBKBA?I@WDoF|@qDj@q@LSDA?G@MBG@WBU@S?M?I?UAUAYEQCSEWISGQGUKIGWMOKQMq@e@cAo@sBuAQKOIQKQIQISIQGQGQGQEQESEu@Qe@MSGQESCQEQESCSCQCWEeAMg@GgBUm@IYEQCWESG[IQEa@OUIMG[O{AaAGCoAu@SMUM_@Ue@Wg@]c@[c@]c@_@][][Y[_@c@a@c@a@c@[]Y[_@[[WwDwCIIAAKIA?EEcHyFgAw@}HmGoFcFu@q@uAeAEC[U_@W_@[iCuBWUQOOQOQOQk@u@s@cAw@kAk@k@y@i@aAk@_Am@kB}AwAiAk@e@YUUOIGGCAAECCCA?CA?AGCCCECAAA?[OIEs@]m@_@a@_@MQo@{@c@u@Yc@gAeBsBqCuEqF}@eAiAeAeB}AsCgC{AmAmB}A{CgCeAaAw@m@m@_@aAo@_CsBuB{AGEy@k@_DuCAAEE_A{@u@u@GGaCyBcA}@WWY]W[[e@S[OWSUIKOWU[U[[]QUQSSSSSSS{@u@a@]e@a@]]a@_@]]c@_@a@[_@Y[W[S[Q[QYM_@K[KYIWCYCo@?g@?g@@i@Bi@HaEx@OFKBm@P[JqAd@A@YJ}Bx@e@No@PUHi@JUF]DKBQBa@FG@s@JM@M@QBU@K?I?W?UASAUCSCWEUGUGOGCAKEEASKECa@Uk@_@QOSUQQOQOUOUKOGMKQO[O_@KYg@mAKUkAyC}@{BU_@MUU[W[UUeB{Aa@[AAGEKIy@q@]Yc@]s@k@[Qe@WSK]K}EcBkAc@a@QWO_C}AuB}AyAsA}@iAIMKOuDmGaBeDkCyFw@iB{@oBMYSYMUSQQSe@_@YSm@_@QI_@Si@Sm@OcAQi@Im@GMAs@G{@E??{@CkAC_BCi@@W@Y@aALGHCBC@IDOFc@NmAb@_AVm@N]HKBSDWDUDYFUDODs@DwBRc@HKBKBC@C@e@L_@PWJyA|@WRA??@OFSNSL{@j@gAz@oBdBg@f@WVc@`@UTSDm@n@mAfAk@d@ONOJk@b@q@b@w@`@o@Z}@\WJw@T{@RKBo@FWD[B??MIWC_BEs@Gi@I_AQG?G?M@GBIDA@IDEDEHCDCBCFUt@eAfD??GNCPO`@Up@{AvEkClI{BbHKXaCtHaBhFM\gFfPcBvFQf@??OGQGqBs@iC_AgCaAeC}@gC}@K@y@Y{@[GK??CJ_B`FgAfDsBrG??xBzA|BxA|BzAdFhDPL`C|A??G\AFKZkEbN??m@a@,{ucxFnhkbMyA}@c@YuA_A}B{A??Qf@kAtD}@pCM^Wv@Wx@GT?BAB@D?D@BDD??~ClCbBxAvAlAXHjF`E??Ql@KXCFCJ?@ADA@ELCFEN??|BfBdB~AbAx@PRlCtCLN??zB`C~@|@hBbBLHDBD@R@t@r@p@d@rAz@t@b@bAf@fAf@nCzAhAp@dGlEbAn@`CrAdKtFxEpCjEzCnE`DlA|@b@X~FbEjErClFhDdCtAdD~AdA`@hA^j@Pd@L@?@@@?F@`@LhBb@xBp@|Af@~@`@lAp@bAp@xApAfAlAjDdEZb@@@@@FF?@VZdBhB`CxBjEbDnCfBhBbA~Az@dBx@tAj@fBn@n@TTF@?RFJDdBb@vA`@XF`@LXHv@TfA^LF\NTJ`@TPJZP@?FDB@@@LH@?j@\~AbAtCfBrBrA|CtBzAbAh@\t@d@RN@B@?LLbC`C`@\ZXf@^hAz@d@\BBDBt@d@z@h@bBhABBTN?@@?TNn@`@`BfAxBvA~B|AlAv@l@`@~DjC~AdA~@l@hC`Bh@Zn@b@FDt@f@vB|A^VLFJFFBPFJDVHRDb@Fb@Fl@F??@SBa@Hc@dBeFdBmF??}@o@gAw@{@i@kAw@??Rm@DOtEyNjE_Nb@uAjBoGFQHWPi@n@mBFUb@oAL]f@_BvDyLrEkN\iA??eAs@aAm@??_@nAc@tAkDpKYdA]|@a@rAoA`EGH
9AAAA2F956089FE51E971AC4941548CB,3/15/13 2:07,3/15/13 2:17,2,-74.005119,40.741001,-74.006653,40.710182,10,CRD,0.5,0.5,2.1,0,13.1,3/15/13 2:47,2,gftwF`cubM\H??|EqOnFwP??dCdB`C~A\T`BfANDjCjAr@\|Ar@rCtA|BjAPFpAl@rAn@tAn@XN`Ab@PHdCjArAr@jAh@|DfB??X@vANl@FnCTtCXjCTvCX`CRzBTVB|APL@|BTnBPl@B`BH`@F\Dn@HVBlCV`CV|BRB@L@tCd@RB??jBnAjBpAhBvA??tBaGl@eBhBgF??jB~AdBnAnBtAdB~AlBvARN|AhAvBjB??nB}Dp@_AfAwC,}enwFhlubMt@oBfB{D??W_@MUiBsBq@w@??KYu@wA??N]R_@p@aAfDuE??DD??dCcDj@i@n@g@rA_ABA@A@A??Q[c@}@IOEIIMe@_AYg@GQKYKYMg@EQKg@K}@Gk@Go@IcAU_DGs@WgDKiAIqAC[Cg@Y{DY{DAW?K?AAKCY??QBa@HmAJMBMBK@MBK@SB??QDUFQDKBOBuAJy@FK@_AHuCR{@HgAFa@DgAH??e@DC?A?C?EAECIA}@_@_FuBgCgAWIkAc@wDcBaBo@e@Q]O??Z}Ad@_CFWn@cDn@}CDSDMFUd@gBz@oCFQ??@GDK?CBI@GBIlKgh@??`@_CBKF_@Nw@TqA@Ah@sCBKBSFYF]t@}DDOFWfIqa@XuALm@Lm@n@}CF]x@{D^eBhAgF~AuHJc@VmATq@d@wBVmAVmA??FEBEBC@CHQFKBEDGDEFEFGJAD?F?B?B@BBBBBBBDJZ??Mn@}@nDw@dDStC??c@G{@g@wAs@gCsAgBeAGCECECuC}A{BoAyBmAkAqAuAwAu@{@uB}BoBuBoBuBmBwB??`DaG
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 2:05,10/9/13 2:12,1,-74.001656,40.739296,-73.976936,40.73259,8,CSH,0.5,0.5,0,0,9,10/9/13 4:24,2,_|swF`mtbMbD_KjFsPnGeSt@{BDMbBqFTs@Ts@b@wAz@gCNg@|A}EdC}H|DaMdE{M??WSk@]cAq@WQa@YcAm@QOMGuA_AmAy@MGWQ]UWO_Ao@{AcAYS??L_@Vu@fBsFl@mBb@uAhBwFv@eC??TPRJLHNLJPJNHRDRDTFn@DX?f@Cf@GXA@,_qrwFhsobMI^O^O`@OVURUNYN_@FSBO@M@MAOCKCKCICSMUU??m@lBgBrFWt@M^??s@e@aAm@??eEvM??rBvAtBpArBtAtBvAtBtA|BxAnBrAXR??}D`MeC|H}A|EOf@{@fC??dDb@hCZNBtC^NBh@HF@nATlBzAtB`BbBnAfBxAlA`A
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 4:24,10/9/13 4:35,1,-73.9935,40.729122,-73.96727,40.693321,13.5,CRD,0.5,0.5,1.45,0,15.95,10/9/13 4:59,3,i|qwF~zrbMd@\tBdBtBbBzBdB`CpBt@l@dAv@FFpAdAXRzE|DlFjE`GvEfA|@pB~AlA`At@l@p@j@jBxA??vAwBfBsCrAsB|AaCp@eAJQFMDIDKFUVeA`@{APu@H]Ru@DUp@mCFGDOHS??Pa@JWHOHKFIDGFGBCNMFGHGFGDCFIfFuBNIBA@AVKTMTKXMBADC@?NI`Bu@HE@ADCNI|As@TM@A@?@?NIvAq@XM@??A@?\O`Bw@dAc@bAc@lAk@p@Yn@[l@YvBaArHkDTKRKrAm@ZQbEuBx@e@x@e@b@S`@QvAo@TKVK~Au@b@U~As@VM?AVM~@a@DCv@]^Q@?`@Qd@U@ARIb@Sr@[@ABAn@YDCXMHCRKTK@?PKBAHCv@_@nDaBdBw@bAWXMHD??hAa@^MFCp@UbCaA^QXMpD{APIv@YbAa@nAk@`@Q???]@}@BwADyCDqC?[BqCHwD@M?UHkF@qCBiBBkB@e@DoDDuCBmABs@@i@@Y@eA?WDoDHgEBoEF{CCo@Y}DIuB,c|jwFlvmbMHtBX|DBn@GzCCnEIfEEnD?VAdAAXAh@Cr@ClAEtCEnDAd@CjBChBApCIjF?TALIvDCpC?ZEpCExCCvAA|@??o@PgDvASFc@PaDnAWNa@RsDtAYJ??MJUHm@TOF_Bz@eBv@oD`Bw@^IBC@QJA?UJSJIBYLEBo@XC@A@s@Zc@RSHA@e@Ta@PA?_@Pw@\EB_A`@WL?@WL_Br@c@T_Bt@WJUJwAn@a@Pc@Ry@d@y@d@cEtB[PsAl@SJUJsHjDwB`Am@Xo@Zq@XmAj@cAb@eAb@aBv@]NA??@A?YLwAp@OHA?A?A@UL}Ar@OHEBA@IDaBt@OHA?EBC@YLUJULWJA@C@OHgFtBw@\g@RQFkB|@??aCmAmD{A_A]gEoA{Bu@GQUIWIqBi@iCw@qCs@OGOCCAEAs@Q_D}@wA_@YIkCs@cAWoAYsCw@wBi@UG??mAYMGIEKGSMa@YuAaA??f@_BpCqI??zBvA??M`@
9AAAA2F956089FE51E971AC4941548CB,3/15/13 2:47,3/15/13 2:54,1,-73.956451,40.71703,-73.948936,40.724396,6.5,CRD,0.5,0.5,1.4,0,8.9,3/15/13 5:19,3,mpowFvrkbMnBtB??cDbG??mBwBqBsBiByBmBsBqByBiBuBMM_EoEQSuFiGwAcBKD??GUKSm@uCw@mDw@gDI],k~pwFxcjbMk@gC??fFaCvAq@n@]nBqBnAaBl@o@p@y@tA{AX]RS??D?DAFAFADADADAB?B?@?B@D@D@FBDDPLFL^h@NRLLJJLLJHFDNLJJNPHJBDLN\XfAxBlA|BdAlBh@bAx@vATb@j@bAfAnBh@`AxBlDlBlCPRn@|@bCvC~@lArBxBRV??N@@?PNd@`@ZTh@\hEhCZTPLJJTPLLRV^l@Xb@JTFNBDHXFPLd@DNFZBTBPDb@BV@TBn@DbADh@?JDp@NzCDdA@b@?T?P?PAPANAPEVCRERIb@ENCLKV??UfAcEzReAzE??_@xBI`@Mn@_@fBQz@Mp@_@lBqDhRcC`Mo@dDKn@G\EPMl@Ml@I`@G^IZI\GXABCLCJMd@GX[rAS|@c@bBIZk@jCaBdIu@lDCNo@xCq@dDs@hDq@dD[tAYtA??K`@Sv@Qj@CFCFEFs@bDG`@I\GXG\Ih@m@bDo@vC[~AIXEVo@zCu@lD]jBMh@??\PdAd@XL~@b@??q@fDCFCDADCBIJOPCBADy@jC_AxCaA~Ci@hBW|@o@nBaAbDiAdD??fA|@pB~AlA`At@l@p@j@jBxAj@d@fBvArBdBtB`BnBzAv@p@`Ax@jBxAdBtAjB~AdBnAnBtAdB~AlBvARN|AhAvBjB|AvA??kAzD
21B98CAC5B31414B9446D381D38EEC7F,5/30/13 2:51,5/30/13 2:58,2,-73.981148,40.767799,-73.970291,40.796555,9,CRD,0.5,0.5,0,0,10,5/30/13 8:18,3,smywFhmpbMk@x@??A?A?A?A?C?A?A?A?K@C@A@C?A@GDA@A?A@A@A@ABABA@ABABA@AB?B_@h@ABCBC@A?C@C?u@@sA@iA?mB@w@@m@BwBBeD?kCJW?g@@_CAaDE}CCeDG_DAiCIQAWAUCWGUI??{@i@iCcB{B{A{BwAaC_BaC}A{B{AiCaBgCcBaCwA}B}A}B{A_C}A_CyAgCcBeCaB}B{A}B}A{ByA}BuA}B}A}B}A}B}AyB}AgCcBgCaB{ByA}B{A??sBjG,qa_xFjinbMM^??|B|AxB|AdAv@~@r@??Tu@b@uAjAoDjFsPnFwPXw@??AQ?I?G?K?KCMKw@Iq@E[CY?_@@c@@Q?E@GDUFUDOH[V}@Vs@Tk@Xo@\s@^m@T_@Tc@Rc@Pi@Le@Ls@Fe@Dk@Fc@Jk@Lm@Tu@~@yCHY@CFQf@{A`@k@PSNKBAXONEREb@GZGZQBA@AFIFOHQH[??bC~A`C`BzBxAzB|A|BxAjBnADBJF|BvA|BzAzB|AjC|A??bC}H|BkHPi@vAoEBGFO@E@GHULc@fCaIr@wBbCyH??fCbB|B|AfCbBxBhA~BvA~BzAhCdBfC`B~B|AzB~A~B|A|B|A??fEyMlA{D
EEC9C6596BD11B4F213367BEF164ED40,9/9/13 0:28,9/9/13 0:40,1,-73.988167,40.720303,-74.007599,40.741009,10.5,CRD,0.5,0.5,0,0,11.5,9/9/13 0:59,3,_epwFjyqbMt@ZrClA`Bn@??o@vC[~AIXEVo@zCu@lD]jBMh@??oBu@aCaAaBo@eCgAmBy@}B_AUG??YdAMl@IXm@|CIXw@~Cq@jCAn@Id@UdA_@tAQ|@CDMRSpAWfBKb@KXOd@a@dAiAtCkAvCc@jAQb@Ul@iAlCiAxCiAtCITITUp@CDAD?DADCZEt@]~HKzB_@bJ??sCUqCYqCUoCWcAIsAM_CUcCS_CQOEMC{BQ}BSOAOA_AKe@GKAMEICKGGGGEMOIK??UWqB}Bi@m@iAuAOOg@o@QSs@w@{@eA??IPUn@c@xAM^oB|Fm@nBSl@uBxGGR,eftwFprubM_@bAADm@vBAFAD?F?R??p@NZDRFPDH?JB??\aAD]`@gALa@??FBD@D@tCJL@P@jBH|@Bx@DvBH???oD?kD?}B?]@a@AuC@uD?G
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 6:40,2/6/13 6:43,1,-73.973236,40.790062,-73.955658,40.787727,5.5,CSH,0,0.5,0,0,6,2/6/13 7:00,3,ay}wF`|nbM_@W}BuA}B}A}B}A}B}AyB}AgCcB??jFsPnFwPXw@??AQ?I?G?K?KCMKw@Iq@E[CY?_@@c@@Q?E@GDUFUDOH[V}@Vs@Tk@Xo@\s@^m@T_@Tc@Rc@Pi@Le@Ls@Fe@Dk@Fc@Jk@Lm@Tu@~@yCHY@CFQf@{A`@k@PSNKBAXONEREb@GZGZQBA@AFIFOHQH[??La@,_k}wFjmkbMxB{G??eC_B??gC~H??gAdD}@nCg@zAGPABIX_AxCUt@Ml@Kj@Gb@Ej@Gd@Mr@Md@Qh@Sb@Ub@U^_@l@]r@Yn@Uj@Wr@W|@IZENGTETEFABCHG\EXCRENCLGNEHIJQTIJKX[|@??bAp@JHx@h@fC`BzB|A~BxALJlBnA|BxAzBzA~BzA??mFrPGP
EEC9C6596BD11B4F213367BEF164ED40,9/9/13 0:59,9/9/13 1:06,1,-74.00386,40.737541,-73.995956,40.726669,7.5,CRD,0.5,0.5,1.7,0,10.2,9/9/13 0:59,4,spswFb{tbMCm@EyAOmE?S?IAG@K?UDSFUHW`A{C??\T`BfANDjCjAr@\|Ar@rCtA|BjAPFpAl@rAn@tAn@XN??bBy@t@]`Ae@j@YtBeAvAo@ZQVIpA_DHUfAsCjAyCfAoCjA_DjAwChAwC|@aC,ilqwF`jsbMNa@??t@l@dAv@FFpAdA??Kb@KXOd@a@dAiAtCkAvCc@jAQb@Ul@iAlCiAxCiAtCITITUp@CDAD?DADCZEt@]~HKzB_@bJ??sCUqCYqCUoCWcAIsAM_CUcCS_CQOEMC{BQ}BSOAOA_AKe@GKAMEICKGGGGEMOIK??UWqB}B??@uD?G
21B98CAC5B31414B9446D381D38EEC7F,5/30/13 8:18,5/30/13 8:45,2,-73.954102,40.768745,-73.980125,40.747578,20,CRD,0,0.5,5,0,25.5,5/30/13 8:52,4,qsywFddkbMnBgG??|BzA??rC{IJWBIBK@I?I@E@E?E@CBC@ARK??v@j@pD`DNN??PRxDdDNLLJJFB@B?D@@?HA|ArAhCxB`@`@`@b@rA`BnAxAhBxBd@r@T`@^l@r@nAFHLPHLHJNR@@TTb@b@\Zp@h@JHFDPJl@`@RLNHJFDBDBDBFBHDdBfANN^VPXJNRNpAhA|A`Al@^^V\VVVTXbAtAj@z@f@n@\`@`@\fCxBtBfBLJ\X@Bt@r@jE`EXVFH@@@?BD\VvT|PVRDBPN^T??bApA\V^Zh@n@??BBHF^\bAfAZZz@z@ZZ\Z^\`@ZRN??aBlFMZ?BEHM`@ADOd@CHw@`CSl@eAdD??FDPJ@@HDHFHDPJn@b@zB|A??a@lAsAjEYx@k@jBq@xBw@~B_@hAqA~D,unuwFhgpbMo@nBMb@iBtFWx@gC~HmGbS??cBgA
86485F0B1CBDDD6FB6C993011A28B15D,2/6/13 7:00,2/6/13 7:10,1,-73.970863,40.788437,-73.980377,40.753796,11,CSH,0,0.5,0,0,11.5,2/6/13 7:14,4,{n}wFxlnbMiFhPmBhGOf@??xBzA|BzA`CnBbCnBzBjBzBxA`CbBvBxA`CvAfCdBdCfBhC`ApCn@rCn@pCj@nCh@jAVvARvBPp@?tAFL?v@@dBD|@BbDBzCH~CDlDEl@At@C|@?bDE`DAhDGdA?`BA\Ap@@P?Z@??FLBBBBB@D@B@B@D@D?@?D?D?@ALEHCDE@CBC@CBCDIBO@E@G?E?G@E?G?GAC?EAEAEACACCEACAE?E?E?G@K?IBS@OBOnAaE`@sA\}@XeAjDqKb@uA^oA|EeOJ[L_@\cA??`CzAhCdBdC`BzBxAzB`B|BxAzBxA|BxAzBxAv@f@RLp@b@|B|A|BvA|BzAzBzAzBzAl@`@nAx@t@f@,yvvwFvipbMlAx@b@XdBdA??fBuF\gA??mAy@w@g@uA_Ao@c@yB}AmAu@q@c@{ByA??Pk@
6CF439D8FDD1C1BCBCD64BC6A4743AF0,10/9/13 4:59,10/9/13 5:26,1,-73.989082,40.72694,-73.911469,40.76841,29.5,CSH,0.5,0.5,0,0,30.5,10/9/13 5:42,4,umqwFf_rbMoDrK??a@YuAaAa@Qg@Qm@_@wB{A??_Ak@y@m@sBoAyBuA_CcB}ByAkCaBiCcB_C}AuBsAqBwAuBsAuBsAuBwA{BwAeCcBw@k@kAw@wByAmAw@o@_@yByA{ByA}ByA{B{A{ByAyByAyByAgC_BaCaB{ByA??x@qCJY?A@EHQH[JYJc@fAcD??Ac@@OBQ@O@K?E?QZaALa@\qADSBS@M@Q?S?UCYCSEUACEQGSAEMYOUGKGGACA?QU][ECAAeGwDQOOSQSOWMUGQA??ACGMa@Mc@Ia@Ga@Ca@Be@Da@Fa@BK@CBIJe@H[@A@E?A@A?AHS?A@?DKTm@Pa@Zo@Zk@hU}\v@iAx@qAl@iAl@oAn@{A\cATcARiAPiA@CHs@@I@KBMZaBL_ArAqMBa@?O?I?M?O?uC?I?E?K@Q?SFcADg@Bi@F{AAaA?MASAUAGA]ASCQCOCQEYEq@EWE]CYC]CW?]A]?[@]@YB[B_@De@fAuJFe@Fq@ZmCX{BXiB?AXqA\sAd@{Ap@uBVw@@CfAgDbAcDZaAJ]La@\kADKPi@?ADQ`@{Ab@sBBQV_BLgA?CBORyBBa@TuD?C@QNgBHo@@EXcCTwB\kDVqD??JO@C@E@C@GBG@MF]BWLgAx@qHNkAZqCPwALaAFc@XiAJ}@Hw@L{@Hi@Hm@He@Jc@DYPu@Je@H[Jc@Pm@Ne@Lc@N_@L]N]HQHSP]NYNYLST]T_@??TSNOFGHGHEHGLELELEJAJ?H?H@LBJDHDHHHHDFFLDLDNBL@N?L?LALALAJCLGLGLGHEFIFIFIDG@IBI?I@GAGAIAGEIEIIIGIIEIEIMYUi@Sk@M[Qc@KYIYIYCIQ_@Mi@Kg@Ki@OcAM}@Ga@UcCE[?AC_@Gw@GmAAYCw@EwACoACw@Cs@Em@k@iICo@E}@aAeN_AcNC_@K}AO{BGi@Ik@Ik@G_@Km@UcAQs@Ma@e@wAe@yA}AqEa@sA[cA[cAW}@[oASw@YgAYgAOe@Uo@c@iA_@u@We@Wc@]g@e@m@a@i@m@s@Ya@GGEGACCCACCCCEGICEAACAMSCCSWAA]c@qBmCgAwAsAgBgAwA?Aa@g@e@k@OUYc@c@i@g@m@UQMKCAGGc@W]Qa@O[KYE]Gk@Ew@A[BUBw@Ja@HeAb@kAb@gCtAiB|@aAl@QJQJMFA?EBQJmAn@OJ{Az@g@Vk@TG@MDo@L{@JY@Y@gAJeAHu@Fo@P_@JC?QHSH[Na@To@\yAv@m@Xo@^m@\g@X??g@^[Pc@Vk@ZQHUJUHSFSFo@P_@JE@WHiA\y@`@_Ab@kAp@e@Vc@VgAl@[NUHYJq@RaARq@JWB{APyBZgC^yBZ}@T_@LMDoCx@cErA_Bh@aEnAA@eHvB??Q@_@JQB_@HIBQFSFIFYTOROVMVQf@ERETCTETIF??CRe@zFAJa@pEO`BAHQpBc@xE??`@j@@@n@x@@B@@DFVZPRnA`A,gqywF~xbbMoAaAQSW[EGAAACo@y@AAa@k@??a@hFEh@UlDATCXUpCYhDCZm@xGC\CPERCPALAH?HBLGP??IXO\Q^S`@KLg@v@k@x@QVGHa@f@??CZAHCJADCJGLGLKPMVINy@xA?T??MRMREHA@QVk@z@KPW^?@A?aBdCCBs@hA_@h@ILUV_AhASPCDw@t@}AhAa@XoAz@}BzAkAz@oHdFGDYRGDCBYRiNrJYRKHA@ID}HzFw@j@w@h@u@b@YLe@Pi@LWF_@DYBa@Bq@?E?e@Cc@EmAUm@Ug@SCAe@YYSOM_Aw@y@w@uAiAq@k@[WCCKIII}@w@mA{@aBwASOSQkB_Ba@c@c@_@wAqAaCsBaGaF???[?AAAUU]_@KKY]a@c@i@o@IKOQACoAwAm@q@oAuA{BeC}@aAACw@aAs@{@GGGGIGICCCECMEKAOEKAM?K?M@MBKBKDKHKJILILENELALANAP?P?P?RAP?NCRATCREXCTEVEVI\GTOn@WzA??e@hAu@nBKVKXQb@GNGPUp@Qd@Qh@Ql@Y~@GTABCHo@|BADKZIVIVa@rAaFxO??Qh@CJO^?@KZADQj@A@CJCLCL?H?@A@?L?L?J@JBRFRFL@@?@@?BD@@FJJHFBJDPDN@L@PEPGPMJKHMLYJW|@wCNWJQDGFKJITSLIVKZGZEpEUdAEPCVDr@Cf@?^BF?fAJrATh@Ld@Pf@TLHz@j@\TNLVVPRLRLTPZP`@|AlDn@tAl@tA~AlD|B|DhBxC@@NTX^JNZ^z@z@LJTRj@b@pA~@h@^b@XRNNHRLNHLFPHNFLDRHh@PvAd@hCz@~@b@VNPLx@n@zApAlB~Ab@^^\NNJNPRHNFHLRJTZr@Vp@???R?D?F@HJT|@`C??h@pAh@pANZZh@Zb@b@j@??{@nCk@dBkB|FGNQb@KVABGL??vClBlBnARPHFhArADDBBDBHD|B|AzB|A~BrAv@b@hAn@zBzA??}DbMIX
9AAAA2F956089FE51E971AC4941548CB,3/15/13 5:19,3/15/13 5:27,1,-74.010025,40.711308,-74.004623,40.741669,10,CRD,0.5,0.5,2,0,13,3/15/13 5:32,4,ulnwFravbMc@xA??yBaAa@U}AiAgBoAmByAmBuAqByAeBmAoByAkBsAiBuA??uB`GiA`DSj@M\CJGV??oAMkAKs@CYEk@I}@M}BSGCgCUeCW[CaBQeCWc@E[E]?cDYwBWQCcBQKAwCWoCW{BQUASAyBUsCUqCYqCUoCWcAIsAM_CUcCS_CQOEMC{BQ}BSOAOA_AKe@GKAMEICKGGGGEMOIK??UWqB}Bi@m@iAuAOOg@o@QSs@w@{@eA}@{@iAu@qAy@y@k@??w@bCgDrK,witwFj`ubMK`@??`@V\NHBn@F^H??|EqOnFwP??dCdB`C~A\T`BfANDjCjAr@\|Ar@rCtAVL
